,destination,canonical_destination
8245,https://en.wikipedia.org/wiki/Jackson%E2%80%93Medgar_Wiley_Evers_International_Airport,https://en.wikipedia.org/wiki/Jackson%E2%80%93Medgar_Wiley_Evers_International_Airport
8252,https://en.wikipedia.org/wiki/Samana_El_Catey_International_Airport,https://en.wikipedia.org/wiki/Saman%C3%A1_El_Catey_International_Airport
8256,https://en.wikipedia.org/wiki/Terrance_B._Lettsome_International_Airport,https://en.wikipedia.org/wiki/Terrance_B._Lettsome_International_Airport
8265,https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport_(Colombia),https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport_(Colombia)
8270,https://en.wikipedia.org/wiki/Viru_Viru_International_Airport,https://en.wikipedia.org/wiki/Viru_Viru_International_Airport
8273,https://en.wikipedia.org/wiki/Charles_Kirkconnell_International_Airport,https://en.wikipedia.org/wiki/Charles_Kirkconnell_International_Airport
8306,https://en.wikipedia.org/wiki/Bras%C3%ADlia_International_Airport,https://en.wikipedia.org/wiki/Bras%C3%ADlia_International_Airport
8307,https://en.wikipedia.org/wiki/Fortaleza_Airport,https://en.wikipedia.org/wiki/Fortaleza_Airport
8318,https://en.wikipedia.org/wiki/Destin_Executive_Airport,https://en.wikipedia.org/wiki/Destin_Executive_Airport
8377,https://en.wikipedia.org/wiki/Johan_Adolf_Pengel_International_Airport,https://en.wikipedia.org/wiki/Johan_Adolf_Pengel_International_Airport
8419,https://en.wikipedia.org/wiki/Greater_Binghamton_Airport,https://en.wikipedia.org/wiki/Greater_Binghamton_Airport
8421,https://en.wikipedia.org/wiki/Charlottesville%E2%80%93Albemarle_Airport,https://en.wikipedia.org/wiki/Charlottesville%E2%80%93Albemarle_Airport
8423,https://en.wikipedia.org/wiki/Dubuque_Regional_Airport,https://en.wikipedia.org/wiki/Dubuque_Regional_Airport
8424,https://en.wikipedia.org/wiki/Greenville-Spartanburg_International_Airport,https://en.wikipedia.org/wiki/Greenville%E2%80%93Spartanburg_International_Airport
8425,https://en.wikipedia.org/wiki/Kalamazoo/Battle_Creek_International_Airport,https://en.wikipedia.org/wiki/Kalamazoo/Battle_Creek_International_Airport
8426,https://en.wikipedia.org/wiki/Capital_Region_International_Airport,https://en.wikipedia.org/wiki/Capital_Region_International_Airport
8427,https://en.wikipedia.org/wiki/Mobile_International_Airport,https://en.wikipedia.org/wiki/Mobile_International_Airport
8435,https://en.wikipedia.org/wiki/Belo_Horizonte_International_Airport,https://en.wikipedia.org/wiki/Belo_Horizonte_International_Airport
8440,https://en.wikipedia.org/wiki/Akron%E2%80%93Canton_Airport,https://en.wikipedia.org/wiki/Akron%E2%80%93Canton_Airport
8442,https://en.wikipedia.org/wiki/Yeager_Airport,https://en.wikipedia.org/wiki/Yeager_Airport
8510,https://en.wikipedia.org/wiki/Mercedita_International_Airport,https://en.wikipedia.org/wiki/Mercedita_International_Airport
8636,https://en.wikipedia.org/wiki/Salt_Lake_International_Airport,https://en.wikipedia.org/wiki/Salt_Lake_City_International_Airport
8662,https://en.wikipedia.org/wiki/Arnold_Palmer_Regional_Airport,https://en.wikipedia.org/wiki/Arnold_Palmer_Regional_Airport
8680,https://en.wikipedia.org/wiki/Punta_Cana_Airport,https://en.wikipedia.org/wiki/Punta_Cana_International_Airport
8739,https://en.wikipedia.org/wiki/Elmira_Corning_Regional_Airport,https://en.wikipedia.org/wiki/Elmira_Corning_Regional_Airport
8747,https://en.wikipedia.org/wiki/Gulfport%E2%80%93Biloxi_International_Airport,https://en.wikipedia.org/wiki/Gulfport%E2%80%93Biloxi_International_Airport
8748,https://en.wikipedia.org/wiki/Hagerstown_Regional_Airport,https://en.wikipedia.org/wiki/Hagerstown_Regional_Airport
8761,https://en.wikipedia.org/wiki/Niagara_Falls_International_Airport,https://en.wikipedia.org/wiki/Niagara_Falls_International_Airport
8765,https://en.wikipedia.org/wiki/Owensboro%E2%80%93Daviess_County_Regional_Airport,https://en.wikipedia.org/wiki/Owensboro%E2%80%93Daviess_County_Regional_Airport
8769,https://en.wikipedia.org/wiki/Portsmouth_International_Airport_at_Pease,https://en.wikipedia.org/wiki/Portsmouth_International_Airport_at_Pease
8772,https://en.wikipedia.org/wiki/Roanoke%E2%80%93Blacksburg_Regional_Airport,https://en.wikipedia.org/wiki/Roanoke%E2%80%93Blacksburg_Regional_Airport
8780,https://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport,https://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport
8812,https://en.wikipedia.org/wiki/Baltimore/Washington_International_Thurgood_Marshall_Airport,https://en.wikipedia.org/wiki/Baltimore/Washington_International_Airport
8830,https://en.wikipedia.org/wiki/LaGuardia_International_Airport,https://en.wikipedia.org/wiki/LaGuardia_Airport
8916,https://en.wikipedia.org/wiki/Baltimore-Washington_International_Airport,https://en.wikipedia.org/wiki/Baltimore/Washington_International_Airport
8941,https://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport,https://en.wikipedia.org/wiki/Charlotte_Douglas_International_Airport
9226,https://en.wikipedia.org/wiki/Chicago_Midway_Airport,https://en.wikipedia.org/wiki/Midway_International_Airport
9230,https://en.wikipedia.org/wiki/Minneapolis-St._Paul_International_Airport,https://en.wikipedia.org/wiki/Minneapolis%E2%80%93Saint_Paul_International_Airport
9270,https://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport,https://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport
9283,https://en.wikipedia.org/wiki/Cape_Town_International_Airport,https://en.wikipedia.org/wiki/Cape_Town_International_Airport
9300,https://en.wikipedia.org/wiki/Daytona_Beach_International_Airport,https://en.wikipedia.org/wiki/Daytona_Beach_International_Airport
9308,https://en.wikipedia.org/wiki/Fayetteville_Regional_Airport,https://en.wikipedia.org/wiki/Fayetteville_Regional_Airport
9330,https://en.wikipedia.org/wiki/Albert_J._Ellis_Airport,https://en.wikipedia.org/wiki/Albert_J._Ellis_Airport
9331,https://en.wikipedia.org/wiki/O._R._Tambo_International_Airport,https://en.wikipedia.org/wiki/O._R._Tambo_International_Airport
9336,https://en.wikipedia.org/wiki/Murtala_Muhammed_International_Airport,https://en.wikipedia.org/wiki/Murtala_Muhammed_International_Airport
9347,https://en.wikipedia.org/wiki/Melbourne_Orlando_International_Airport,https://en.wikipedia.org/wiki/Melbourne_Orlando_International_Airport
9354,https://en.wikipedia.org/wiki/Mobile_Regional_Airport,https://en.wikipedia.org/wiki/Mobile_Regional_Airport
9436,https://en.wikipedia.org/wiki/D%C3%BCsseldorf_Airport,https://en.wikipedia.org/wiki/D%C3%BCsseldorf_Airport
9448,https://en.wikipedia.org/wiki/Stuttgart_Airport,https://en.wikipedia.org/wiki/Stuttgart_Airport
9451,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport
9452,https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana),https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana)
9454,https://en.wikipedia.org/wiki/Augusta_Regional_Airport,https://en.wikipedia.org/wiki/Augusta_Regional_Airport
9456,https://en.wikipedia.org/wiki/Brunswick_Golden_Isles_Airport,https://en.wikipedia.org/wiki/Brunswick_Golden_Isles_Airport
9461,https://en.wikipedia.org/wiki/Columbus_Metropolitan_Airport,https://en.wikipedia.org/wiki/Columbus_Metropolitan_Airport
9462,https://en.wikipedia.org/wiki/Golden_Triangle_Regional_Airport,https://en.wikipedia.org/wiki/Golden_Triangle_Regional_Airport
9463,https://en.wikipedia.org/wiki/Dothan_Regional_Airport,https://en.wikipedia.org/wiki/Dothan_Regional_Airport
9474,https://en.wikipedia.org/wiki/Lafayette_Regional_Airport,https://en.wikipedia.org/wiki/Lafayette_Regional_Airport
9479,https://en.wikipedia.org/wiki/Monroe_Regional_Airport_(Louisiana),https://en.wikipedia.org/wiki/Monroe_Regional_Airport_(Louisiana)
9480,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport
9488,https://en.wikipedia.org/wiki/Valdosta_Regional_Airport,https://en.wikipedia.org/wiki/Valdosta_Regional_Airport
9492,https://en.wikipedia.org/wiki/Hilton_Head_Airport,https://en.wikipedia.org/wiki/Hilton_Head_Airport
9497,https://en.wikipedia.org/wiki/Cancun_International_Airport,https://en.wikipedia.org/wiki/Canc%C3%BAn_International_Airport
9544,https://en.wikipedia.org/wiki/McKellar%E2%80%93Sipes_Regional_Airport,https://en.wikipedia.org/wiki/McKellar%E2%80%93Sipes_Regional_Airport
9590,https://en.wikipedia.org/wiki/Baltimore%E2%80%93Washington_International_Airport,https://en.wikipedia.org/wiki/Baltimore/Washington_International_Airport
9627,https://en.wikipedia.org/wiki/Reagan_National_Airport,https://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport
9648,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Florida),https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Florida)
9694,https://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport,https://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport
9721,https://en.wikipedia.org/wiki/Faleolo_International_Airport,https://en.wikipedia.org/wiki/Faleolo_International_Airport
9722,https://en.wikipedia.org/wiki/Cassidy_International_Airport,https://en.wikipedia.org/wiki/Cassidy_International_Airport
9727,https://en.wikipedia.org/wiki/Fukuoka_Airport,https://en.wikipedia.org/wiki/Fukuoka_Airport
9728,https://en.wikipedia.org/wiki/Hilo_International_Airport,https://en.wikipedia.org/wiki/Hilo_International_Airport
9739,https://en.wikipedia.org/wiki/Pago_Pago_International_Airport,https://en.wikipedia.org/wiki/Pago_Pago_International_Airport
9743,https://en.wikipedia.org/wiki/Rarotonga_International_Airport,https://en.wikipedia.org/wiki/Rarotonga_International_Airport
9748,https://en.wikipedia.org/wiki/New_Chitose_Airport,https://en.wikipedia.org/wiki/New_Chitose_Airport
9754,https://en.wikipedia.org/wiki/Chubu_Centrair_International_Airport,https://en.wikipedia.org/wiki/Chubu_Centrair_International_Airport
9761,https://en.wikipedia.org/wiki/Kalaupapa_Airport,https://en.wikipedia.org/wiki/Kalaupapa_Airport
9762,https://en.wikipedia.org/wiki/Kapalua_Airport,https://en.wikipedia.org/wiki/Kapalua_Airport
9763,https://en.wikipedia.org/wiki/Lanai_Airport,https://en.wikipedia.org/wiki/Lanai_Airport
9764,https://en.wikipedia.org/wiki/Molokai_Airport,https://en.wikipedia.org/wiki/Molokai_Airport
9780,https://en.wikipedia.org/wiki/Chuuk_International_Airport,https://en.wikipedia.org/wiki/Chuuk_International_Airport
9782,https://en.wikipedia.org/wiki/Antonio_B._Won_Pat_International_Airport,https://en.wikipedia.org/wiki/Antonio_B._Won_Pat_International_Airport
9784,https://en.wikipedia.org/wiki/Kosrae_International_Airport,https://en.wikipedia.org/wiki/Kosrae_International_Airport
9785,https://en.wikipedia.org/wiki/Bucholz_Army_Airfield,https://en.wikipedia.org/wiki/Bucholz_Army_Airfield
9787,https://en.wikipedia.org/wiki/Marshall_Islands_International_Airport,https://en.wikipedia.org/wiki/Marshall_Islands_International_Airport
9789,https://en.wikipedia.org/wiki/Pohnpei_International_Airport,https://en.wikipedia.org/wiki/Pohnpei_International_Airport
9828,https://en.wikipedia.org/wiki/Hana_Airport,https://en.wikipedia.org/wiki/Hana_Airport
9833,https://en.wikipedia.org/wiki/Waimea-Kohala_Airport,https://en.wikipedia.org/wiki/Waimea-Kohala_Airport
